family	cluster_id	count_in_family	n_in	p_in	count_outside_family	n_out	p_out	raw_names	evidence_subjects
CFPICI	HYP:WP_045517676.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_045517676.1 hypothetical protein
CFPICI	HYP:WP_045519152.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_045519152.1 hypothetical protein
CFPICI	HYP:WP_045519153.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_045519153.1 hypothetical protein
CFPICI	HYP:WP_045519154.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_045519154.1 hypothetical protein
CFPICI	HYP:WP_045519158.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_045519158.1 hypothetical protein
CFPICI	HYP:WP_046275057.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_046275057.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_048253836.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_048253836.1 hypothetical protein
CFPICI	HYP:WP_048253845.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_048253845.1 hypothetical protein
CFPICI	HYP:WP_048253846.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_048253846.1 hypothetical protein
CFPICI	HYP:WP_048253847.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_048253847.1 hypothetical protein
CFPICI	HYP:WP_048253849.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_048253849.1 hypothetical protein
CFPICI	HYP:WP_048253850.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_048253850.1 hypothetical protein
CFPICI	HYP:WP_048253851.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_048253851.1 hypothetical protein
CFPICI	HYP:WP_048618036.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_048618036.1 hypothetical protein
CFPICI	HYP:WP_048618042.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_048618042.1 hypothetical protein
CFPICI	HYP:WP_048618044.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_048618044.1 hypothetical protein
CFPICI	HYP:WP_048618046.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_048618046.1 hypothetical protein
CFPICI	HYP:WP_048618048.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_048618048.1 hypothetical protein
CFPICI	HYP:WP_049007534.1	2	57	0.0351	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_049007534.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_049409506.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_049409506.1 hypothetical protein
CFPICI	HYP:WP_049420057.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_049420057.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_051664364.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_051664364.1 hypothetical protein
CFPICI	HYP:WP_051664366.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_051664366.1 hypothetical protein
CFPICI	HYP:WP_052924700.1	2	57	0.0351	0	82	0.0000	hypothetical protein	WP_052924700.1 hypothetical protein
CFPICI	HYP:WP_053017512.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_053017512.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_058820232.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_058820232.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_058820233.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_058820233.1 hypothetical protein
CFPICI	HYP:WP_058820234.1	2	57	0.0351	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_058820234.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_058820235.1	2	57	0.0351	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_058820235.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_060579284.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_060579284.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_060579285.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_060579285.1 hypothetical protein
CFPICI	HYP:WP_060579287.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_060579287.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_060852488.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_060852488.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_061313700.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_061313700.1 hypothetical protein
CFPICI	HYP:WP_063619702.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_063619702.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_064549427.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_064549427.1 hypothetical protein
CFPICI	HYP:WP_065805080.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_065805080.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_065805082.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_065805082.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_066827180.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_066827180.1 hypothetical protein
CFPICI	HYP:WP_070544411.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_070544411.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_071562079.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_071562079.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_071667631.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_071667631.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_074434944.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_074434944.1 hypothetical protein
CFPICI	HYP:WP_077139446.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_077139446.1 hypothetical protein
CFPICI	HYP:WP_079779209.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_079779209.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_079779210.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_079779210.1 hypothetical protein
CFPICI	HYP:WP_080783588.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_080783588.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_080783591.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_080783591.1 hypothetical protein
CFPICI	HYP:WP_080783593.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_080783593.1 hypothetical protein
CFPICI	HYP:WP_080783594.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_080783594.1 hypothetical protein
CFPICI	HYP:WP_080783600.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_080783600.1 hypothetical protein
CFPICI	HYP:WP_086392266.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_086392266.1 hypothetical protein
CFPICI	HYP:WP_086392272.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_086392272.1 hypothetical protein
CFPICI	HYP:WP_086392274.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_086392274.1 hypothetical protein
CFPICI	HYP:WP_086392275.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_086392275.1 hypothetical protein
CFPICI	HYP:WP_095370787.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_095370787.1 hypothetical protein
CFPICI	HYP:WP_095370789.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_095370789.1 hypothetical protein
CFPICI	HYP:WP_095370794.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_095370794.1 hypothetical protein
CFPICI	HYP:WP_095370799.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_095370799.1 hypothetical protein
CFPICI	HYP:WP_097505051.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_097505051.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_101360987.1	3	57	0.0526	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_101360987.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_101360989.1	3	57	0.0526	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_101360989.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_103170273.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_103170273.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_103170282.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_103170282.1 hypothetical protein
CFPICI	HYP:WP_103170283.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_103170283.1 hypothetical protein
CFPICI	HYP:WP_103170284.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_103170284.1 hypothetical protein
CFPICI	HYP:WP_103301584.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_103301584.1 hypothetical protein
CFPICI	HYP:WP_103301592.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_103301592.1 hypothetical protein
CFPICI	HYP:WP_103301595.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_103301595.1 hypothetical protein
CFPICI	HYP:WP_103301596.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_103301596.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_103360833.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_103360833.1 hypothetical protein
CFPICI	HYP:WP_103848558.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_103848558.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_107642686.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_107642686.1 hypothetical protein
CFPICI	HYP:WP_107642687.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_107642687.1 hypothetical protein
CFPICI	HYP:WP_107642695.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_107642695.1 hypothetical protein
CFPICI	HYP:WP_113975665.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_113975665.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_117145930.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein, partial	WP_117145930.1 MULTISPECIES: hypothetical protein, partial
CFPICI	HYP:WP_128875148.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_128875148.1 hypothetical protein
CFPICI	HYP:WP_133086971.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_133086971.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_133086978.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_133086978.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_135023931.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_135023931.1 hypothetical protein
CFPICI	HYP:WP_135023941.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_135023941.1 hypothetical protein
CFPICI	HYP:WP_135023958.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_135023958.1 hypothetical protein
CFPICI	HYP:WP_135300960.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_135300960.1 hypothetical protein
CFPICI	HYP:WP_136753345.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_136753345.1 hypothetical protein
CFPICI	HYP:WP_137539607.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_137539607.1 hypothetical protein
CFPICI	HYP:WP_145455125.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_145455125.1 hypothetical protein
CFPICI	HYP:WP_149283759.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_149283759.1 hypothetical protein
CFPICI	HYP:WP_149608040.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_149608040.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_149608048.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_149608048.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_155392909.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_155392909.1 hypothetical protein
CFPICI	HYP:WP_155961055.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_155961055.1 hypothetical protein
CFPICI	HYP:WP_157918692.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_157918692.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_161397194.1	2	57	0.0351	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_161397194.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_162268877.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_162268877.1 hypothetical protein
CFPICI	HYP:WP_162769792.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_162769792.1 hypothetical protein
CFPICI	HYP:WP_162830836.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_162830836.1 hypothetical protein
CFPICI	HYP:WP_162928757.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_162928757.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_169932274.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_169932274.1 hypothetical protein
CFPICI	HYP:WP_170973719.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_170973719.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_180317023.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_180317023.1 hypothetical protein
CFPICI	HYP:WP_181597173.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_181597173.1 hypothetical protein
CFPICI	HYP:WP_181597175.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_181597175.1 hypothetical protein
CFPICI	HYP:WP_182692267.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_182692267.1 hypothetical protein
CFPICI	HYP:WP_186803255.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_186803255.1 hypothetical protein
CFPICI	HYP:WP_191817119.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_191817119.1 hypothetical protein
CFPICI	HYP:WP_198236635.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_198236635.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_199557053.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_199557053.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_201030977.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_201030977.1 hypothetical protein
CFPICI	HYP:WP_204201122.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_204201122.1 hypothetical protein
CFPICI	HYP:WP_206747064.1	1	57	0.0175	0	82	0.0000	hypothetical protein, partial	WP_206747064.1 hypothetical protein, partial
CFPICI	HYP:WP_224085195.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_224085195.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_227409553.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_227409553.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_227513447.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_227513447.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_239684109.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_239684109.1 hypothetical protein
CFPICI	HYP:WP_242238624.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_242238624.1 hypothetical protein
CFPICI	HYP:WP_258017512.1	1	57	0.0175	0	82	0.0000	MULTISPECIES: hypothetical protein	WP_258017512.1 MULTISPECIES: hypothetical protein
CFPICI	HYP:WP_258561786.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_258561786.1 hypothetical protein
CFPICI	HYP:WP_260665042.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_260665042.1 hypothetical protein
CFPICI	HYP:WP_276895617.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_276895617.1 hypothetical protein
CFPICI	HYP:WP_291704134.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_291704134.1 hypothetical protein
CFPICI	HYP:WP_311186546.1	1	57	0.0175	0	82	0.0000	hypothetical protein, partial	WP_311186546.1 hypothetical protein, partial
CFPICI	HYP:WP_314141029.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_314141029.1 hypothetical protein
CFPICI	HYP:WP_380646971.1	1	57	0.0175	0	82	0.0000	hypothetical protein	WP_380646971.1 hypothetical protein
CFPICI	HYP:WP_438779711.1	3	57	0.0526	0	82	0.0000	hypothetical protein, partial	WP_438779711.1 hypothetical protein, partial
EPIP	FUNC:bro	7	13	0.5385	2	126	0.0159	BRO family protein	WP_000422980.1 BRO family protein | WP_064438716.1 BRO family protein
EPIP	FUNC:bro_n	4	13	0.3077	3	126	0.0238	BRO-N domain-containing protein | BRO-N domain-containing protein, partial	WP_003489649.1 BRO-N domain-containing protein, partial | WP_005879190.1 BRO-N domain-containing protein | WP_025315430.1 BRO-N domain-containing protein | WP_031914434.1 BRO-N domain-containing protein | WP_329496604.1 BRO-N domain-containing protein
EPIP	FUNC:capsid	13	13	1.0000	38	126	0.3016	major capsid protein | phage capsid protein | phage major capsid protein	WP_000216219.1 major capsid protein | WP_000216279.1 major capsid protein | WP_000268554.1 major capsid protein | WP_000624042.1 phage major capsid protein | WP_000657538.1 phage capsid protein | WP_000907465.1 major capsid protein | WP_001137336.1 phage major capsid protein | WP_001369202.1 phage major capsid protein | WP_012492220.1 phage major capsid protein | WP_021293489.1 phage major capsid protein | WP_021538174.1 phage major capsid protein | WP_025315436.1 phage major capsid protein | WP_028985258.1 phage major capsid protein | WP_031914424.1 phage major capsid protein | WP_032308183.1 phage major capsid protein | WP_032346741.1 major capsid protein | WP_037558406.1 phage major capsid protein | WP_038679599.1 phage major capsid protein | WP_045519149.1 phage major capsid protein | WP_048253844.1 phage major capsid protein | WP_048618035.1 phage major capsid protein | WP_049409520.1 phage major capsid protein | WP_058820231.1 phage major capsid protein | WP_062931963.1 phage major capsid protein | WP_074434941.1 phage major capsid protein | WP_080783602.1 phage major capsid protein | WP_082556124.1 phage major capsid protein | WP_086257673.1 phage major capsid protein | WP_086364393.1 phage major capsid protein | WP_086392269.1 phage major capsid protein | WP_095370792.1 phage major capsid protein | WP_103170276.1 phage major capsid protein | WP_103301589.1 phage major capsid protein | WP_107642691.1 phage major capsid protein | WP_135023949.1 phage major capsid protein | WP_198051931.1 phage major capsid protein | WP_264065179.1 phage major capsid protein | WP_369080051.1 phage major capsid protein | WP_389539704.1 phage major capsid protein
EPIP	FUNC:duf2510	8	13	0.6154	0	126	0.0000	DUF2510 domain-containing protein	WP_155268775.1 DUF2510 domain-containing protein
EPIP	FUNC:gp19_gp15_gp42	13	13	1.0000	0	126	0.0000	Gp19/Gp15/Gp42 family protein	WP_240179228.1 Gp19/Gp15/Gp42 family protein
EPIP	FUNC:head_completion	13	13	1.0000	0	126	0.0000	phage head completion protein	WP_065076362.1 phage head completion protein | WP_214396676.1 phage head completion protein | WP_241473174.1 phage head completion protein
EPIP	FUNC:htH	13	13	1.0000	48	126	0.3810	HTH domain-containing protein | helix-turn-helix domain-containing protein | helix-turn-helix transcriptional regulator	WP_000032304.1 helix-turn-helix transcriptional regulator | WP_000091732.1 helix-turn-helix domain-containing protein | WP_000387403.1 helix-turn-helix transcriptional regulator | WP_000387479.1 helix-turn-helix transcriptional regulator | WP_000700645.1 helix-turn-helix domain-containing protein | WP_000909239.1 helix-turn-helix domain-containing protein | WP_001079824.1 helix-turn-helix domain-containing protein | WP_002512181.1 helix-turn-helix transcriptional regulator | WP_004245365.1 helix-turn-helix transcriptional regulator | WP_005558512.1 helix-turn-helix domain-containing protein | WP_010707088.1 helix-turn-helix domain-containing protein | WP_010707089.1 helix-turn-helix domain-containing protein | WP_010774843.1 helix-turn-helix domain-containing protein | WP_010774844.1 helix-turn-helix domain-containing protein | WP_010825879.1 helix-turn-helix domain-containing protein | WP_010905410.1 HTH domain-containing protein | WP_011677054.1 helix-turn-helix transcriptional regulator | WP_011677059.1 helix-turn-helix domain-containing protein | WP_011834150.1 helix-turn-helix domain-containing protein | WP_012492208.1 helix-turn-helix domain-containing protein | WP_013319152.1 helix-turn-helix transcriptional regulator | WP_014570222.1 helix-turn-helix domain-containing protein | WP_014570223.1 helix-turn-helix domain-containing protein | WP_014573400.1 helix-turn-helix domain-containing protein | WP_014573402.1 helix-turn-helix domain-containing protein | WP_015604662.1 helix-turn-helix domain-containing protein | WP_015647123.1 helix-turn-helix domain-containing protein | WP_023164688.1 helix-turn-helix domain-containing protein | WP_025017251.1 HTH domain-containing protein | WP_025193541.1 helix-turn-helix domain-containing protein | WP_025315428.1 helix-turn-helix transcriptional regulator | WP_029944073.1 helix-turn-helix transcriptional regulator | WP_040975395.1 helix-turn-helix domain-containing protein | WP_042888953.1 helix-turn-helix domain-containing protein | WP_045519160.1 helix-turn-helix domain-containing protein | WP_045519165.1 helix-turn-helix transcriptional regulator | WP_046333744.1 helix-turn-helix domain-containing protein | WP_049409502.1 helix-turn-helix transcriptional regulator | WP_050439618.1 helix-turn-helix transcriptional regulator | WP_050482593.1 helix-turn-helix domain-containing protein | WP_051195857.1 helix-turn-helix domain-containing protein | WP_051664363.1 helix-turn-helix domain-containing protein | WP_052691490.1 helix-turn-helix domain-containing protein | WP_053093062.1 helix-turn-helix domain-containing protein | WP_062931969.1 helix-turn-helix domain-containing protein | WP_064209753.1 helix-turn-helix domain-containing protein | WP_072065292.1 helix-turn-helix transcriptional regulator | WP_072159908.1 helix-turn-helix transcriptional regulator | WP_080783585.1 helix-turn-helix transcriptional regulator | WP_086392276.1 helix-turn-helix transcriptional regulator | WP_086392277.1 helix-turn-helix domain-containing protein | WP_095370800.1 helix-turn-helix domain-containing protein | WP_095370801.1 helix-turn-helix domain-containing protein | WP_103170285.1 helix-turn-helix transcriptional regulator | WP_103301598.1 helix-turn-helix transcriptional regulator | WP_103360818.1 helix-turn-helix domain-containing protein | WP_107610754.1 helix-turn-helix domain-containing protein | WP_107610755.1 helix-turn-helix domain-containing protein | WP_107642683.1 helix-turn-helix domain-containing protein | WP_107642684.1 helix-turn-helix transcriptional regulator | WP_119948058.1 helix-turn-helix domain-containing protein | WP_129531131.1 helix-turn-helix domain-containing protein | WP_129531132.1 helix-turn-helix domain-containing protein | WP_129531133.1 helix-turn-helix domain-containing protein | WP_135023923.1 helix-turn-helix domain-containing protein | WP_154876234.1 helix-turn-helix transcriptional regulator | WP_167114500.1 helix-turn-helix domain-containing protein | WP_202530392.1 helix-turn-helix domain-containing protein | WP_215717065.1 helix-turn-helix domain-containing protein | WP_228259219.1 helix-turn-helix domain-containing protein | WP_229205980.1 helix-turn-helix domain-containing protein | WP_334327507.1 helix-turn-helix transcriptional regulator | WP_336879788.1 helix-turn-helix domain-containing protein | WP_372939128.1 helix-turn-helix domain-containing protein | WP_411675009.1 helix-turn-helix domain-containing protein | WP_437435561.1 helix-turn-helix transcriptional regulator
