batch	family	accession	region_name	region_number	core_start	core_end	strand	n_orfs	n_core_orfs	genome_fasta	output_fasta	status	source_tsv
001	PICI	BAAHTW010000002.1	PICI REGION 1 - BAAHTW010000002.1	1	90994	96839	mixed	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/BAAHTW010000002.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/BAAHTW010000002.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/BAAHTW010000002.1_PICI_output.tsv
001	PICI	BAAHTW010000002.1	PICI REGION 2 - BAAHTW010000002.1	2	95025	106940	mixed	29	19	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/BAAHTW010000002.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/BAAHTW010000002.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/BAAHTW010000002.1_PICI_output.tsv
001	PICI	BAAHTX010000005.1	PICI REGION 1 - BAAHTX010000005.1	1	108832	114677	mixed	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/BAAHTX010000005.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/BAAHTX010000005.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/BAAHTX010000005.1_PICI_output.tsv
001	PICI	BAAHTX010000005.1	PICI REGION 2 - BAAHTX010000005.1	2	98731	110646	mixed	29	19	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/BAAHTX010000005.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/BAAHTX010000005.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/BAAHTX010000005.1_PICI_output.tsv
001	PICI	BAAHTY010000005.1	PICI REGION 1 - BAAHTY010000005.1	1	108825	114670	mixed	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/BAAHTY010000005.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/BAAHTY010000005.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/BAAHTY010000005.1_PICI_output.tsv
001	PICI	BAAHTY010000005.1	PICI REGION 2 - BAAHTY010000005.1	2	98724	110639	mixed	29	19	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/BAAHTY010000005.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/BAAHTY010000005.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/BAAHTY010000005.1_PICI_output.tsv
001	PICI	BAAHUE010000001.1	PICI REGION 1 - BAAHUE010000001.1	1	91340	97145	mixed	19	9	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/BAAHUE010000001.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/BAAHUE010000001.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/BAAHUE010000001.1_PICI_output.tsv
001	PICI	BAAHUE010000001.1	PICI REGION 2 - BAAHUE010000001.1	2	95331	107171	mixed	28	18	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/BAAHUE010000001.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/BAAHUE010000001.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/BAAHUE010000001.1_PICI_output.tsv
001	PICI	BAAHUX010000007.1	PICI REGION 1 - BAAHUX010000007.1	1	106605	112450	mixed	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/BAAHUX010000007.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/BAAHUX010000007.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/BAAHUX010000007.1_PICI_output.tsv
001	PICI	BAAHUX010000007.1	PICI REGION 2 - BAAHUX010000007.1	2	96504	108419	mixed	29	19	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/BAAHUX010000007.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/BAAHUX010000007.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/BAAHUX010000007.1_PICI_output.tsv
001	PICI	BAAHVB010000006.1	PICI REGION 1 - BAAHVB010000006.1	1	36173	42018	mixed	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/BAAHVB010000006.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/BAAHVB010000006.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/BAAHVB010000006.1_PICI_output.tsv
001	PICI	BAAHVB010000006.1	PICI REGION 2 - BAAHVB010000006.1	2	40204	52119	mixed	29	19	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/BAAHVB010000006.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/BAAHVB010000006.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/BAAHVB010000006.1_PICI_output.tsv
001	PICI	BAAHVC010000001.1	PICI REGION 1 - BAAHVC010000001.1	1	163951	176295	mixed	28	18	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/BAAHVC010000001.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/BAAHVC010000001.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/BAAHVC010000001.1_PICI_output.tsv
001	PICI	BAAHVD010000003.1	PICI REGION 1 - BAAHVD010000003.1	1	36174	42019	mixed	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/BAAHVD010000003.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/BAAHVD010000003.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/BAAHVD010000003.1_PICI_output.tsv
001	PICI	BAAHVD010000003.1	PICI REGION 2 - BAAHVD010000003.1	2	40205	52120	mixed	29	19	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/BAAHVD010000003.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/BAAHVD010000003.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/BAAHVD010000003.1_PICI_output.tsv
001	PICI	BX571856.1	PICI REGION 1 - BX571856.1	1	420468	426007	mixed	18	8	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/BX571856.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/BX571856.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/BX571856.1_PICI_output.tsv
001	PICI	BX571856.1	PICI REGION 2 - BX571856.1	2	410176	422282	mixed	28	18	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/BX571856.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/BX571856.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/BX571856.1_PICI_output.tsv
001	PICI	BX571857.1	PICI REGION 1 - BX571857.1	1	384755	393185	mixed	22	12	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/BX571857.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/BX571857.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/BX571857.1_PICI_output.tsv
010	PICI	BX950851.1	PICI REGION 1 - BX950851.1	1	3092131	3100777	mixed	20	10	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/010/BX950851.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/BX950851.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/BX950851.1_PICI_output.tsv
010	PICI	CM002330.1	PICI REGION 1 - CM002330.1	1	1158185	1164404	-1	23	13	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/010/CM002330.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CM002330.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CM002330.1_PICI_output.tsv
001	PICI	CM132592.1	PICI REGION 1 - CM132592.1	1	2313133	2323263	mixed	27	17	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/CM132592.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CM132592.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CM132592.1_PICI_output.tsv
001	PICI	CM132592.1	PICI REGION 2 - CM132592.1	2	35432	45703	mixed	27	17	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/CM132592.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CM132592.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CM132592.1_PICI_output.tsv
001	PICI	CM132592.1	PICI REGION 3 - CM132592.1	3	36187	50998	mixed	30	20	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/CM132592.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CM132592.1_R3_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CM132592.1_PICI_output.tsv
001	PICI	CP002114.3	PICI REGION 1 - CP002114.3	1	387979	396416	mixed	21	11	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/CP002114.3.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP002114.3_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP002114.3_PICI_output.tsv
001	PICI	CP002120.1	PICI REGION 1 - CP002120.1	1	396228	407121	mixed	26	16	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/CP002120.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP002120.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP002120.1_PICI_output.tsv
001	PICI	CP002120.1	PICI REGION 2 - CP002120.1	2	391631	406571	mixed	33	23	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/CP002120.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP002120.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP002120.1_PICI_output.tsv
010	PICI	CP005094.1	PICI REGION 1 - CP005094.1	1	3679230	3684605	mixed	15	5	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/010/CP005094.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP005094.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP005094.1_PICI_output.tsv
010	PICI	CP005094.1	PICI REGION 2 - CP005094.1	2	3713900	3723451	mixed	22	12	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/010/CP005094.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP005094.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP005094.1_PICI_output.tsv
010	PICI	CP005094.1	PICI REGION 3 - CP005094.1	3	4100549	4107188	mixed	21	11	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/010/CP005094.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP005094.1_R3_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP005094.1_PICI_output.tsv
010	PICI	CP005970.1	PICI REGION 1 - CP005970.1	1	251167	260357	1	29	19	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/010/CP005970.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP005970.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP005970.1_PICI_output.tsv
010	PICI	CP005976.1	PICI REGION 1 - CP005976.1	1	5465642	5478068	mixed	26	16	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/010/CP005976.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP005976.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP005976.1_PICI_output.tsv
010	PICI	CP006245.1	PICI REGION 1 - CP006245.1	1	1103458	1113135	mixed	22	12	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/010/CP006245.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP006245.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP006245.1_PICI_output.tsv
010	PICI	CP006853.1	PICI REGION 1 - CP006853.1	1	4514317	4528839	mixed	27	17	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/010/CP006853.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP006853.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP006853.1_PICI_output.tsv
010	PICI	CP006980.1	PICI REGION 1 - CP006980.1	1	864036	876340	mixed	32	22	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/010/CP006980.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP006980.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP006980.1_PICI_output.tsv
010	PICI	CP006980.1	PICI REGION 2 - CP006980.1	2	874280	884514	mixed	28	18	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/010/CP006980.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP006980.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP006980.1_PICI_output.tsv
010	PICI	CP006982.1	PICI REGION 1 - CP006982.1	1	863698	876002	mixed	32	22	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/010/CP006982.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP006982.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP006982.1_PICI_output.tsv
010	PICI	CP006982.1	PICI REGION 2 - CP006982.1	2	873942	884176	mixed	28	18	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/010/CP006982.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP006982.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP006982.1_PICI_output.tsv
010	PICI	CP006983.1	PICI REGION 1 - CP006983.1	1	863565	875869	mixed	32	22	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/010/CP006983.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP006983.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP006983.1_PICI_output.tsv
010	PICI	CP006983.1	PICI REGION 2 - CP006983.1	2	873809	884043	mixed	28	18	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/010/CP006983.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP006983.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP006983.1_PICI_output.tsv
010	PICI	CP006984.1	PICI REGION 1 - CP006984.1	1	863630	875934	mixed	32	22	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/010/CP006984.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP006984.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP006984.1_PICI_output.tsv
010	PICI	CP006984.1	PICI REGION 2 - CP006984.1	2	873874	884108	mixed	28	18	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/010/CP006984.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP006984.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP006984.1_PICI_output.tsv
010	PICI	CP006985.1	PICI REGION 1 - CP006985.1	1	863499	875803	mixed	32	22	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/010/CP006985.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP006985.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP006985.1_PICI_output.tsv
010	PICI	CP006985.1	PICI REGION 2 - CP006985.1	2	873743	883977	mixed	28	18	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/010/CP006985.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP006985.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP006985.1_PICI_output.tsv
010	PICI	CP007147.1	PICI REGION 1 - CP007147.1	1	2682775	2690011	mixed	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/010/CP007147.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP007147.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP007147.1_PICI_output.tsv
010	PICI	CP010407.1	PICI REGION 1 - CP010407.1	1	7203285	7217903	mixed	26	16	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/010/CP010407.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP010407.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP010407.1_PICI_output.tsv
010	PICI	CP010849.1	PICI REGION 1 - CP010849.1	1	4181008	4192735	mixed	25	15	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/010/CP010849.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP010849.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP010849.1_PICI_output.tsv
010	PICI	CP027293.1	PICI REGION 1 - CP027293.1	1	4393578	4407083	mixed	26	16	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/010/CP027293.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP027293.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP027293.1_PICI_output.tsv
010	PICI	CP034779.1	PICI REGION 1 - CP034779.1	1	3444477	3457343	mixed	31	21	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/010/CP034779.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP034779.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP034779.1_PICI_output.tsv
001	PICI	CP039156.1	PICI REGION 1 - CP039156.1	1	399363	406203	mixed	19	9	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/CP039156.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP039156.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP039156.1_PICI_output.tsv
001	PICI	CP039156.1	PICI REGION 2 - CP039156.1	2	387875	399932	mixed	28	18	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/CP039156.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP039156.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP039156.1_PICI_output.tsv
001	PICI	CP039992.1	PICI REGION 1 - CP039992.1	1	812632	824376	mixed	29	19	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/CP039992.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP039992.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP039992.1_PICI_output.tsv
001	PICI	CP040625.1	PICI REGION 1 - CP040625.1	1	866564	878509	mixed	28	18	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/CP040625.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP040625.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP040625.1_PICI_output.tsv
001	PICI	CP042408.1	PICI REGION 1 - CP042408.1	1	2132424	2145755	mixed	24	14	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/CP042408.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP042408.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP042408.1_PICI_output.tsv
001	PICI	CP042408.1	PICI REGION 2 - CP042408.1	2	2143069	2151712	mixed	24	14	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/CP042408.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP042408.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP042408.1_PICI_output.tsv
001	PICI	CP059048.1	PICI REGION 1 - CP059048.1	1	2128743	2138076	mixed	27	17	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/CP059048.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP059048.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP059048.1_PICI_output.tsv
001	PICI	CP059048.1	PICI REGION 2 - CP059048.1	2	2137142	2150384	mixed	30	20	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/CP059048.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP059048.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP059048.1_PICI_output.tsv
001	PICI	CP059049.1	PICI REGION 1 - CP059049.1	1	1065943	1069673	mixed	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/CP059049.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP059049.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP059049.1_PICI_output.tsv
001	PICI	CP065702.1	PICI REGION 1 - CP065702.1	1	1679970	1694181	mixed	35	25	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/CP065702.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP065702.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP065702.1_PICI_output.tsv
001	PICI	CP065702.1	PICI REGION 2 - CP065702.1	2	1682118	1696940	mixed	35	25	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/CP065702.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP065702.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP065702.1_PICI_output.tsv
001	PICI	CP065702.1	PICI REGION 3 - CP065702.1	3	2227081	2241672	mixed	36	26	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/CP065702.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP065702.1_R3_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP065702.1_PICI_output.tsv
001	PICI	CP065702.1	PICI REGION 4 - CP065702.1	4	1302284	1305665	mixed	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/001/CP065702.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP065702.1_R4_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP065702.1_PICI_output.tsv
