family	accession	region	core_start	core_end	core_len_bp	n_core_orfs	had_blastn_support	query_length	supported_bp	core_region_family_coverage	core_region_family_coverage_percent	coverage_bin	family_supported_weighted_identity	family_supported_weighted_identity_percent	top_reference	top_reference_query_fraction	top_reference_query_fraction_percent	top_reference_weighted_identity	n_references_hit	n_hsps_total	query_id	output_fasta	source_tsv
PICI	BX571856.1	R1	420468	426007	5540	8	1	5540	2233	0.4031	40.31%	25-50%	91.877	91.88%	CP000255.1_881837_895809	0.2955	29.55%	97.563	2	6	BX571856.1|PICI|R1|core|batch=001|record=BX571856.1_Staphylococcus_aureus_subsp._aureus_strain_MRSA252__complete_genome|start=420468|end=426007|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/BX571856.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/BX571856.1_PICI_output.tsv
PICI	BX571856.1	R2	410176	422282	12107	18	1	12107	4084	0.3373	33.73%	25-50%	93.143	93.14%	CP000255.1_881837_895809	0.2169	21.69%	96.726	2	4	BX571856.1|PICI|R2|core|batch=001|record=BX571856.1_Staphylococcus_aureus_subsp._aureus_strain_MRSA252__complete_genome|start=410176|end=422282|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/BX571856.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/BX571856.1_PICI_output.tsv
PICI	BX571857.1	R1	384755	393185	8431	12	1	8431	445	0.0528	5.28%	>0-10%	75.947	75.95%	SDLZ01000003.1_23159_39035	0.0528	5.28%	75.947	1	2	BX571857.1|PICI|R1|core|batch=001|record=BX571857.1_Staphylococcus_aureus_strain_MSSA476__complete_genome|start=384755|end=393185|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/BX571857.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/BX571857.1_PICI_output.tsv
PICI	BX950851.1	R1	3092131	3100777	8647	10	1	8647	8647	1.0	100.00%	75-100%	93.101	93.10%	NC_004547.2_3091994_3101397	1.0	100.00%	100.0	10	16	BX950851.1|PICI|R1|core|batch=010|record=BX950851.1_Erwinia_carotovora_subsp._atroseptica_SCRI1043__complete_genome|start=3092131|end=3100777|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/BX950851.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/BX950851.1_PICI_output.tsv
PICI	CM002330.1	R1	1158185	1164404	6220	13	0	6220	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CM002330.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CM002330.1_PICI_output.tsv
PICI	CM132592.1	R1	2313133	2323263	10131	17	1	10131	8889	0.8774	87.74%	75-100%	88.412	88.41%	CP000425.1_2115981_2128907	0.7152	71.52%	87.748	7	50	CM132592.1|PICI|R1|core|batch=001|record=CM132592.1_Lactococcus_lactis_strain_BIM_B-425_chromosome__complete_sequence__whole_genome_shotgun_sequence|start=2313133|end=2323263|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CM132592.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CM132592.1_PICI_output.tsv
PICI	CM132592.1	R2	35432	45703	10272	17	1	10272	9323	0.9076	90.76%	75-100%	92.002	92.00%	AM406671.1_32370_51783	0.7338	73.38%	96.231	8	60	CM132592.1|PICI|R2|core|batch=001|record=CM132592.1_Lactococcus_lactis_strain_BIM_B-425_chromosome__complete_sequence__whole_genome_shotgun_sequence|start=35432|end=45703|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CM132592.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CM132592.1_PICI_output.tsv
PICI	CM132592.1	R3	36187	50998	14812	20	1	14812	8704	0.5876	58.76%	50-75%	92.352	92.35%	AM406671.1_32370_51783	0.4947	49.47%	96.772	8	54	CM132592.1|PICI|R3|core|batch=001|record=CM132592.1_Lactococcus_lactis_strain_BIM_B-425_chromosome__complete_sequence__whole_genome_shotgun_sequence|start=36187|end=50998|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CM132592.1_R3_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CM132592.1_PICI_output.tsv
PICI	CP002114.3	R1	387979	396416	8438	11	1	8438	545	0.0646	6.46%	>0-10%	72.504	72.50%	SDLZ01000003.1_23159_39035	0.0646	6.46%	72.504	1	1	CP002114.3|PICI|R1|core|batch=001|record=CP002114.3_Staphylococcus_aureus_subsp._aureus_JKD6159_chromosome__complete_genome|start=387979|end=396416|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP002114.3_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP002114.3_PICI_output.tsv
PICI	CP002120.1	R1	396228	407121	10894	16	1	10894	2274	0.2087	20.87%	10-25%	91.718	91.72%	CP000255.1_881837_895809	0.1503	15.03%	97.746	2	6	CP002120.1|PICI|R1|core|batch=001|record=CP002120.1_Staphylococcus_aureus_subsp._aureus_str._JKD6008__complete_genome|start=396228|end=407121|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP002120.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP002120.1_PICI_output.tsv
PICI	CP002120.1	R2	391631	406571	14941	23	1	14941	4432	0.2966	29.66%	25-50%	92.895	92.89%	CP000255.1_881837_895809	0.1918	19.18%	96.342	2	7	CP002120.1|PICI|R2|core|batch=001|record=CP002120.1_Staphylococcus_aureus_subsp._aureus_str._JKD6008__complete_genome|start=391631|end=406571|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP002120.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP002120.1_PICI_output.tsv
PICI	CP005094.1	R1	3679230	3684605	5376	5	0	5376	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP005094.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP005094.1_PICI_output.tsv
PICI	CP005094.1	R2	3713900	3723451	9552	12	0	9552	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP005094.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP005094.1_PICI_output.tsv
PICI	CP005094.1	R3	4100549	4107188	6640	11	0	6640	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP005094.1_R3_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP005094.1_PICI_output.tsv
PICI	CP005970.1	R1	251167	260357	9191	19	0	9191	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP005970.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP005970.1_PICI_output.tsv
PICI	CP005976.1	R1	5465642	5478068	12427	16	0	12427	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP005976.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP005976.1_PICI_output.tsv
PICI	CP006245.1	R1	1103458	1113135	9678	12	0	9678	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP006245.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP006245.1_PICI_output.tsv
PICI	CP006853.1	R1	4514317	4528839	14523	17	0	14523	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP006853.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP006853.1_PICI_output.tsv
PICI	CP006980.1	R1	864036	876340	12305	22	0	12305	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP006980.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP006980.1_PICI_output.tsv
PICI	CP006980.1	R2	874280	884514	10235	18	0	10235	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP006980.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP006980.1_PICI_output.tsv
PICI	CP006982.1	R1	863698	876002	12305	22	0	12305	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP006982.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP006982.1_PICI_output.tsv
PICI	CP006982.1	R2	873942	884176	10235	18	0	10235	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP006982.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP006982.1_PICI_output.tsv
PICI	CP006983.1	R1	863565	875869	12305	22	0	12305	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP006983.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP006983.1_PICI_output.tsv
PICI	CP006983.1	R2	873809	884043	10235	18	0	10235	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP006983.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP006983.1_PICI_output.tsv
PICI	CP006984.1	R1	863630	875934	12305	22	0	12305	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP006984.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP006984.1_PICI_output.tsv
PICI	CP006984.1	R2	873874	884108	10235	18	0	10235	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP006984.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP006984.1_PICI_output.tsv
PICI	CP006985.1	R1	863499	875803	12305	22	0	12305	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP006985.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP006985.1_PICI_output.tsv
PICI	CP006985.1	R2	873743	883977	10235	18	0	10235	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP006985.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP006985.1_PICI_output.tsv
PICI	CP007147.1	R1	2682775	2690011	7237	6	0	7237	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP007147.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP007147.1_PICI_output.tsv
PICI	CP010407.1	R1	7203285	7217903	14619	16	0	14619	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP010407.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP010407.1_PICI_output.tsv
PICI	CP010849.1	R1	4181008	4192735	11728	15	0	11728	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP010849.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP010849.1_PICI_output.tsv
PICI	CP027293.1	R1	4393578	4407083	13506	16	0	13506	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP027293.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP027293.1_PICI_output.tsv
PICI	CP034779.1	R1	3444477	3457343	12867	21	0	12867	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP034779.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/010/RESULTS/PICI/CP034779.1_PICI_output.tsv
PICI	CP039156.1	R1	399363	406203	6841	9	1	6841	1071	0.1566	15.66%	10-25%	82.455	82.45%	SDLZ01000003.1_23159_39035	0.1346	13.46%	78.947	2	6	CP039156.1|PICI|R1|core|batch=001|record=CP039156.1_Staphylococcus_aureus_strain_WCUH29_chromosome__complete_genome|start=399363|end=406203|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP039156.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP039156.1_PICI_output.tsv
PICI	CP039156.1	R2	387875	399932	12058	18	1	12058	2246	0.1863	18.63%	10-25%	87.473	87.47%	SDLZ01000003.1_23159_39035	0.1443	14.43%	85.363	2	5	CP039156.1|PICI|R2|core|batch=001|record=CP039156.1_Staphylococcus_aureus_strain_WCUH29_chromosome__complete_genome|start=387875|end=399932|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP039156.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP039156.1_PICI_output.tsv
PICI	CP039992.1	R1	812632	824376	11745	19	1	11745	2128	0.1812	18.12%	10-25%	91.077	91.08%	CP000255.1_881837_895809	0.1611	16.11%	93.734	2	4	CP039992.1|PICI|R1|core|batch=001|record=CP039992.1_Staphylococcus_aureus_strain_Lr3_chromosome__complete_genome|start=812632|end=824376|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP039992.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP039992.1_PICI_output.tsv
PICI	CP040625.1	R1	866564	878509	11946	18	1	11946	1228	0.1028	10.28%	10-25%	77.654	77.65%	CP000255.1_881837_895809	0.0619	6.19%	80.155	2	5	CP040625.1|PICI|R1|core|batch=001|record=CP040625.1_Staphylococcus_aureus_strain_JKD6004-DR_chromosome__complete_genome|start=866564|end=878509|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP040625.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP040625.1_PICI_output.tsv
PICI	CP042408.1	R1	2132424	2145755	13332	14	1	13332	816	0.0612	6.12%	>0-10%	85.809	85.81%	CP002365.1_1723782_1733895	0.0344	3.44%	83.189	7	9	CP042408.1|PICI|R1|core|batch=001|record=CP042408.1_Lactococcus_lactis_strain_CBA3619_chromosome__complete_genome|start=2132424|end=2145755|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP042408.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP042408.1_PICI_output.tsv
PICI	CP042408.1	R2	2143069	2151712	8644	14	1	8644	4278	0.4949	49.49%	25-50%	88.683	88.68%	AE005176.1_502595_517773	0.3276	32.76%	93.693	8	24	CP042408.1|PICI|R2|core|batch=001|record=CP042408.1_Lactococcus_lactis_strain_CBA3619_chromosome__complete_genome|start=2143069|end=2151712|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP042408.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP042408.1_PICI_output.tsv
PICI	CP059048.1	R1	2128743	2138076	9334	17	1	9334	4223	0.4524	45.24%	25-50%	81.873	81.87%	AM406671.1_32370_51783	0.2863	28.63%	82.658	8	41	CP059048.1|PICI|R1|core|batch=001|record=CP059048.1_Lactococcus_lactis_strain_LAC460_chromosome__complete_genome|start=2128743|end=2138076|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP059048.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP059048.1_PICI_output.tsv
PICI	CP059048.1	R2	2137142	2150384	13243	20	1	13243	5797	0.4377	43.77%	25-50%	84.215	84.22%	AM406671.1_32370_51783	0.2379	23.79%	85.777	8	47	CP059048.1|PICI|R2|core|batch=001|record=CP059048.1_Lactococcus_lactis_strain_LAC460_chromosome__complete_genome|start=2137142|end=2150384|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP059048.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP059048.1_PICI_output.tsv
PICI	CP059049.1	R1	1065943	1069673	3731	6	1	3731	339	0.0909	9.09%	>0-10%	91.471	91.47%	AE005176.1_502595_517773	0.0909	9.09%	91.471	1	1	CP059049.1|PICI|R1|core|batch=001|record=CP059049.1_Lactococcus_lactis_strain_N8_chromosome__complete_genome|start=1065943|end=1069673|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP059049.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP059049.1_PICI_output.tsv
PICI	CP065702.1	R1	1679970	1694181	14212	25	1	14212	13263	0.9332	93.32%	75-100%	91.027	91.03%	AM406671.1_32370_51783	0.742	74.20%	95.385	8	69	CP065702.1|PICI|R1|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=1679970|end=1694181|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP065702.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP065702.1_PICI_output.tsv
PICI	CP065702.1	R2	1682118	1696940	14823	25	1	14823	11251	0.759	75.90%	75-100%	91.403	91.40%	AM406671.1_32370_51783	0.6391	63.91%	96.165	8	58	CP065702.1|PICI|R2|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=1682118|end=1696940|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP065702.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP065702.1_PICI_output.tsv
PICI	CP065702.1	R3	2227081	2241672	14592	26	1	14592	14592	1.0	100.00%	75-100%	96.076	96.08%	AE005176.1_502595_517773	1.0	100.00%	99.986	8	23	CP065702.1|PICI|R3|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=2227081|end=2241672|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP065702.1_R3_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP065702.1_PICI_output.tsv
PICI	CP065702.1	R4	1302284	1305665	3382	6	1	3382	1161	0.3433	34.33%	25-50%	82.398	82.40%	CP003132.1_2352993_2368188	0.2244	22.44%	81.606	3	4	CP065702.1|PICI|R4|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=1302284|end=1305665|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP065702.1_R4_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP065702.1_PICI_output.tsv
PICI	CP065702.1	R5	1827765	1840963	13199	19	1	13199	630	0.0477	4.77%	>0-10%	87.284	87.28%	AE005176.1_502595_517773	0.0477	4.77%	87.284	1	2	CP065702.1|PICI|R5|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=1827765|end=1840963|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP065702.1_R5_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP065702.1_PICI_output.tsv
PICI	CP065737.1	R1	1456740	1471651	14912	25	1	14912	12394	0.8311	83.11%	75-100%	90.465	90.47%	CP003132.1_2352993_2368188	0.7371	73.71%	91.156	9	76	CP065737.1|PICI|R1|core|batch=001|record=CP065737.1_Lactococcus_lactis_strain_FDAARGOS_865_chromosome__complete_genome|start=1456740|end=1471651|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP065737.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP065737.1_PICI_output.tsv
PICI	CP065737.1	R2	1118882	1133664	14783	24	1	14783	9614	0.6503	65.03%	50-75%	92.519	92.52%	AM406671.1_32370_51783	0.5956	59.56%	95.732	7	58	CP065737.1|PICI|R2|core|batch=001|record=CP065737.1_Lactococcus_lactis_strain_FDAARGOS_865_chromosome__complete_genome|start=1118882|end=1133664|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP065737.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP065737.1_PICI_output.tsv
PICI	CP065737.1	R3	1124175	1135309	11135	20	1	11135	11123	0.9989	99.89%	75-100%	91.844	91.84%	AM406671.1_32370_51783	0.9254	92.54%	94.99	7	58	CP065737.1|PICI|R3|core|batch=001|record=CP065737.1_Lactococcus_lactis_strain_FDAARGOS_865_chromosome__complete_genome|start=1124175|end=1135309|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP065737.1_R3_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP065737.1_PICI_output.tsv
PICI	CP065737.1	R4	1210202	1220631	10430	15	1	10430	7995	0.7665	76.65%	75-100%	89.648	89.65%	CP001834.1_2505680_2520561	0.6325	63.25%	87.695	8	53	CP065737.1|PICI|R4|core|batch=001|record=CP065737.1_Lactococcus_lactis_strain_FDAARGOS_865_chromosome__complete_genome|start=1210202|end=1220631|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP065737.1_R4_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP065737.1_PICI_output.tsv
PICI	CP065737.1	R5	524552	527756	3205	5	1	3205	2212	0.6902	69.02%	50-75%	89.858	89.86%	CP002365.1_1723782_1733895	0.4362	43.62%	96.724	8	9	CP065737.1|PICI|R5|core|batch=001|record=CP065737.1_Lactococcus_lactis_strain_FDAARGOS_865_chromosome__complete_genome|start=524552|end=527756|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP065737.1_R5_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP065737.1_PICI_output.tsv
PICI	CP065737.1	R6	1649224	1660484	11261	20	1	11261	7946	0.7056	70.56%	50-75%	91.17	91.17%	AE005176.1_502595_517773	0.526	52.60%	93.292	8	27	CP065737.1|PICI|R6|core|batch=001|record=CP065737.1_Lactococcus_lactis_strain_FDAARGOS_865_chromosome__complete_genome|start=1649224|end=1660484|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP065737.1_R6_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP065737.1_PICI_output.tsv
PICI	CP089159.1	R1	1314663	1327007	12345	18	1	12345	12345	1.0	100.00%	75-100%	97.22	97.22%	CP000255.1_881837_895809	1.0	100.00%	98.547	2	4	CP089159.1|PICI|R1|core|batch=001|record=CP089159.1_Staphylococcus_aureus_strain_UNC_SaCF18_chromosome__complete_genome|start=1314663|end=1327007|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/CP089159.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/001/RESULTS/PICI/CP089159.1_PICI_output.tsv
