query_id	family	reference	aligned_query_bp	query_fraction	aligned_subject_bp	subject_coverage	weighted_pident	bitscore_sum	n_hsps
CP157287.1|PICI|R2|core|batch=002|record=CP157287.1_Lactococcus_lactis_strain_BIM_B-1834_chromosome__complete_genome|start=477907|end=489081|strand=mixed	PICI	CP003132.1_2352993_2368188	3208	0.2871	3339	0.2197	92.896	4850.0	4
CP157287.1|PICI|R2|core|batch=002|record=CP157287.1_Lactococcus_lactis_strain_BIM_B-1834_chromosome__complete_genome|start=477907|end=489081|strand=mixed	PICI	AM406671.1_32370_51783	1929	0.1726	1936	0.0997	90.17	2515.0	3
CP157287.1|PICI|R2|core|batch=002|record=CP157287.1_Lactococcus_lactis_strain_BIM_B-1834_chromosome__complete_genome|start=477907|end=489081|strand=mixed	PICI	CP001834.1_2505680_2520561	1255	0.1123	1255	0.0843	85.986	1339.0	3
CP157287.1|PICI|R2|core|batch=002|record=CP157287.1_Lactococcus_lactis_strain_BIM_B-1834_chromosome__complete_genome|start=477907|end=489081|strand=mixed	PICI	CP002094.1_2482743_2492765	924	0.0827	923	0.0921	85.56	964.8	3
CP157287.1|PICI|R2|core|batch=002|record=CP157287.1_Lactococcus_lactis_strain_BIM_B-1834_chromosome__complete_genome|start=477907|end=489081|strand=mixed	PICI	CP000425.1_2115981_2128907	780	0.0698	780	0.0603	89.13	971.0	2
CP157287.1|PICI|R2|core|batch=002|record=CP157287.1_Lactococcus_lactis_strain_BIM_B-1834_chromosome__complete_genome|start=477907|end=489081|strand=mixed	PICI	CP002365.1_1723782_1733895	127	0.0114	128	0.0127	82.031	108.0	1
CP157287.1|PICI|R3|core|batch=002|record=CP157287.1_Lactococcus_lactis_strain_BIM_B-1834_chromosome__complete_genome|start=1795996|end=1799144|strand=mixed	PICI	CP002365.1_1723782_1733895	1218	0.3868	1218	0.1204	97.947	2111.0	1
CP157287.1|PICI|R3|core|batch=002|record=CP157287.1_Lactococcus_lactis_strain_BIM_B-1834_chromosome__complete_genome|start=1795996|end=1799144|strand=mixed	PICI	CP003132.1_2352993_2368188	77	0.0245	78	0.0051	82.5	65.8	1
CP157495.1|PICI|R1|core|batch=002|record=CP157495.1_Lactococcus_lactis_strain_2B-1_chromosome__complete_genome|start=2186959|end=2197837|strand=mixed	PICI	AE005176.1_502595_517773	395	0.0363	396	0.0261	96.977	664.0	1
CP157498.1|PICI|R1|core|batch=002|record=CP157498.1_Lactococcus_lactis_strain_2B-5_chromosome__complete_genome|start=2186958|end=2197836|strand=mixed	PICI	AE005176.1_502595_517773	395	0.0363	396	0.0261	96.977	664.0	1
CP157500.1|PICI|R1|core|batch=002|record=CP157500.1_Lactococcus_lactis_strain_2B-9_chromosome__complete_genome|start=1612412|end=1623290|strand=mixed	PICI	AE005176.1_502595_517773	395	0.0363	396	0.0261	96.977	664.0	1
CP159281.1|PICI|R1|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=1861809|end=1876537|strand=mixed	PICI	CP003132.1_2352993_2368188	9873	0.6703	9751	0.6417	92.206	14166.1	13
CP159281.1|PICI|R1|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=1861809|end=1876537|strand=mixed	PICI	CP006766.1_2464508_2479769	9675	0.6569	9559	0.6263	92.444	14113.1	14
CP159281.1|PICI|R1|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=1861809|end=1876537|strand=mixed	PICI	CP001834.1_2505680_2520561	8099	0.5499	7969	0.5355	88.691	9856.5	13
CP159281.1|PICI|R1|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=1861809|end=1876537|strand=mixed	PICI	AM406671.1_32370_51783	7093	0.4816	6923	0.3566	91.062	9560.6	13
CP159281.1|PICI|R1|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=1861809|end=1876537|strand=mixed	PICI	CP002094.1_2482743_2492765	6778	0.4602	6559	0.6544	90.546	8970.5	9
CP159281.1|PICI|R1|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=1861809|end=1876537|strand=mixed	PICI	CP000425.1_2115981_2128907	6130	0.4162	5987	0.4631	88.382	7359.0	10
CP159281.1|PICI|R1|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=1861809|end=1876537|strand=mixed	PICI	AE005176.1_502595_517773	3218	0.2185	3085	0.2032	93.054	4699.0	4
CP159281.1|PICI|R1|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=1861809|end=1876537|strand=mixed	PICI	CP002365.1_1723782_1733895	576	0.0391	576	0.057	96.528	953.0	1
CP159281.1|PICI|R2|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=71865|end=83503|strand=mixed	PICI	CP002365.1_1723782_1733895	5414	0.4652	5413	0.5352	96.272	8877.0	4
CP159281.1|PICI|R2|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=71865|end=83503|strand=mixed	PICI	AE005176.1_502595_517773	1094	0.094	1118	0.0737	92.787	1614.1	5
CP159281.1|PICI|R2|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=71865|end=83503|strand=mixed	PICI	CP003132.1_2352993_2368188	762	0.0655	765	0.0503	80.362	568.0	1
CP159281.1|PICI|R2|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=71865|end=83503|strand=mixed	PICI	CP006766.1_2464508_2479769	193	0.0166	193	0.0126	88.144	230.0	1
CP159281.1|PICI|R2|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=71865|end=83503|strand=mixed	PICI	CP000425.1_2115981_2128907	182	0.0156	182	0.0141	91.257	248.0	1
CP159281.1|PICI|R3|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=1785055|end=1792237|strand=1	PICI	AM406671.1_32370_51783	6096	0.8487	6050	0.3116	91.277	8306.0	5
CP159281.1|PICI|R3|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=1785055|end=1792237|strand=1	PICI	CP002094.1_2482743_2492765	5460	0.7601	5435	0.5423	89.436	6885.0	8
CP159281.1|PICI|R3|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=1785055|end=1792237|strand=1	PICI	CP003132.1_2352993_2368188	5212	0.7256	5215	0.3432	88.23	6211.0	4
CP159281.1|PICI|R3|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=1785055|end=1792237|strand=1	PICI	CP000425.1_2115981_2128907	5091	0.7088	5079	0.3929	88.124	6040.0	5
CP159281.1|PICI|R3|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=1785055|end=1792237|strand=1	PICI	CP001834.1_2505680_2520561	5083	0.7076	5080	0.3414	89.536	6430.0	3
CP159281.1|PICI|R3|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=1785055|end=1792237|strand=1	PICI	CP006766.1_2464508_2479769	5043	0.7021	5185	0.3397	89.276	6483.0	6
CP159281.1|PICI|R3|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=1785055|end=1792237|strand=1	PICI	AE005176.1_502595_517773	1705	0.2374	1702	0.1121	90.309	2227.0	3
CP159281.1|PICI|R4|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=1961923|end=1976861|strand=mixed	PICI	AM406671.1_32370_51783	7061	0.4727	7065	0.3639	87.451	8106.0	9
CP159281.1|PICI|R4|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=1961923|end=1976861|strand=mixed	PICI	CP000425.1_2115981_2128907	6360	0.4257	6330	0.4897	84.007	6065.0	8
CP159281.1|PICI|R4|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=1961923|end=1976861|strand=mixed	PICI	CP003132.1_2352993_2368188	6327	0.4235	6325	0.4162	86.995	7106.8	7
CP159281.1|PICI|R4|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=1961923|end=1976861|strand=mixed	PICI	CP002094.1_2482743_2492765	5892	0.3944	5884	0.587	85.377	6076.0	7
CP159281.1|PICI|R4|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=1961923|end=1976861|strand=mixed	PICI	CP006766.1_2464508_2479769	5399	0.3614	5534	0.3626	87.561	6402.5	10
CP159281.1|PICI|R4|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=1961923|end=1976861|strand=mixed	PICI	CP001834.1_2505680_2520561	4986	0.3338	4978	0.3345	86.953	5593.0	5
CP159281.1|PICI|R4|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=1961923|end=1976861|strand=mixed	PICI	AE005176.1_502595_517773	1674	0.1121	1673	0.1102	87.53	1927.8	3
CP159281.1|PICI|R4|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=1961923|end=1976861|strand=mixed	PICI	CP002365.1_1723782_1733895	195	0.0131	199	0.0197	86.0	209.0	1
CP159281.1|PICI|R5|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=1772756|end=1785249|strand=mixed	PICI	AM406671.1_32370_51783	8863	0.7094	8812	0.4539	97.171	14997.0	7
CP159281.1|PICI|R5|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=1772756|end=1785249|strand=mixed	PICI	CP003132.1_2352993_2368188	4261	0.341	4259	0.2803	95.022	6697.4	10
CP159281.1|PICI|R5|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=1772756|end=1785249|strand=mixed	PICI	CP000425.1_2115981_2128907	4088	0.3272	3980	0.3079	89.558	5167.3	10
CP159281.1|PICI|R5|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=1772756|end=1785249|strand=mixed	PICI	CP006766.1_2464508_2479769	3382	0.2707	3361	0.2202	92.965	4955.4	13
CP159281.1|PICI|R5|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=1772756|end=1785249|strand=mixed	PICI	CP001834.1_2505680_2520561	3004	0.2404	2976	0.2	92.026	4263.6	8
CP159281.1|PICI|R5|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=1772756|end=1785249|strand=mixed	PICI	CP002094.1_2482743_2492765	541	0.0433	539	0.0538	85.558	560.0	2
CP159281.1|PICI|R5|core|batch=002|record=CP159281.1_Lactococcus_lactis_strain_FNZ339_chromosome__complete_genome|start=1772756|end=1785249|strand=mixed	PICI	AE005176.1_502595_517773	236	0.0189	235	0.0155	96.61	390.0	1
CP169315.1|PICI|R1|core|batch=002|record=CP169315.1_Lactococcus_lactis_strain_IFLLLBEK1_chromosome__complete_genome|start=476063|end=485348|strand=mixed	PICI	AE005176.1_502595_517773	2072	0.2231	2081	0.1371	90.0	2679.0	4
CP169315.1|PICI|R1|core|batch=002|record=CP169315.1_Lactococcus_lactis_strain_IFLLLBEK1_chromosome__complete_genome|start=476063|end=485348|strand=mixed	PICI	AM406671.1_32370_51783	733	0.0789	730	0.0376	80.868	570.4	3
CP169315.1|PICI|R1|core|batch=002|record=CP169315.1_Lactococcus_lactis_strain_IFLLLBEK1_chromosome__complete_genome|start=476063|end=485348|strand=mixed	PICI	CP002365.1_1723782_1733895	700	0.0754	698	0.069	86.222	756.5	5
CP169315.1|PICI|R1|core|batch=002|record=CP169315.1_Lactococcus_lactis_strain_IFLLLBEK1_chromosome__complete_genome|start=476063|end=485348|strand=mixed	PICI	CP003132.1_2352993_2368188	594	0.064	588	0.0387	81.742	487.0	2
CP169315.1|PICI|R1|core|batch=002|record=CP169315.1_Lactococcus_lactis_strain_IFLLLBEK1_chromosome__complete_genome|start=476063|end=485348|strand=mixed	PICI	CP006766.1_2464508_2479769	560	0.0603	556	0.0364	82.771	492.0	2
CP169315.1|PICI|R1|core|batch=002|record=CP169315.1_Lactococcus_lactis_strain_IFLLLBEK1_chromosome__complete_genome|start=476063|end=485348|strand=mixed	PICI	CP002094.1_2482743_2492765	322	0.0347	322	0.0321	78.899	214.1	2
CP169315.1|PICI|R1|core|batch=002|record=CP169315.1_Lactococcus_lactis_strain_IFLLLBEK1_chromosome__complete_genome|start=476063|end=485348|strand=mixed	PICI	CP001834.1_2505680_2520561	246	0.0265	244	0.0164	87.097	276.0	1
CP169315.1|PICI|R1|core|batch=002|record=CP169315.1_Lactococcus_lactis_strain_IFLLLBEK1_chromosome__complete_genome|start=476063|end=485348|strand=mixed	PICI	CP000425.1_2115981_2128907	197	0.0212	198	0.0153	87.374	226.0	1
CP178226.1|PICI|R1|core|batch=002|record=CP178226.1_Lactococcus_lactis_strain_L-WY410_chromosome__complete_genome|start=1244782|end=1254602|strand=mixed	PICI	AM406671.1_32370_51783	6653	0.6774	6653	0.3427	90.93	8944.4	10
CP178226.1|PICI|R1|core|batch=002|record=CP178226.1_Lactococcus_lactis_strain_L-WY410_chromosome__complete_genome|start=1244782|end=1254602|strand=mixed	PICI	CP001834.1_2505680_2520561	6547	0.6666	6562	0.4409	91.054	8853.2	8
CP178226.1|PICI|R1|core|batch=002|record=CP178226.1_Lactococcus_lactis_strain_L-WY410_chromosome__complete_genome|start=1244782|end=1254602|strand=mixed	PICI	CP006766.1_2464508_2479769	5753	0.5858	5754	0.377	90.701	7651.4	9
CP178226.1|PICI|R1|core|batch=002|record=CP178226.1_Lactococcus_lactis_strain_L-WY410_chromosome__complete_genome|start=1244782|end=1254602|strand=mixed	PICI	CP003132.1_2352993_2368188	5729	0.5833	5747	0.3782	90.647	7626.0	8
CP178226.1|PICI|R1|core|batch=002|record=CP178226.1_Lactococcus_lactis_strain_L-WY410_chromosome__complete_genome|start=1244782|end=1254602|strand=mixed	PICI	CP002094.1_2482743_2492765	4828	0.4916	4819	0.4808	88.68	5866.0	5
CP178226.1|PICI|R1|core|batch=002|record=CP178226.1_Lactococcus_lactis_strain_L-WY410_chromosome__complete_genome|start=1244782|end=1254602|strand=mixed	PICI	CP000425.1_2115981_2128907	4721	0.4807	4715	0.3647	89.358	5921.0	6
CP178226.1|PICI|R1|core|batch=002|record=CP178226.1_Lactococcus_lactis_strain_L-WY410_chromosome__complete_genome|start=1244782|end=1254602|strand=mixed	PICI	CP002365.1_1723782_1733895	1410	0.1436	1414	0.1398	95.474	2253.0	3
CP178226.1|PICI|R1|core|batch=002|record=CP178226.1_Lactococcus_lactis_strain_L-WY410_chromosome__complete_genome|start=1244782|end=1254602|strand=mixed	PICI	AE005176.1_502595_517773	986	0.1004	985	0.0649	91.296	1344.0	2
CP178226.1|PICI|R2|core|batch=002|record=CP178226.1_Lactococcus_lactis_strain_L-WY410_chromosome__complete_genome|start=1246427|end=1259895|strand=mixed	PICI	AM406671.1_32370_51783	5153	0.3826	5154	0.2655	91.773	7172.4	10
CP178226.1|PICI|R2|core|batch=002|record=CP178226.1_Lactococcus_lactis_strain_L-WY410_chromosome__complete_genome|start=1246427|end=1259895|strand=mixed	PICI	CP001834.1_2505680_2520561	4912	0.3647	4927	0.3311	91.468	6759.2	8
CP178226.1|PICI|R2|core|batch=002|record=CP178226.1_Lactococcus_lactis_strain_L-WY410_chromosome__complete_genome|start=1246427|end=1259895|strand=mixed	PICI	CP006766.1_2464508_2479769	4118	0.3057	4118	0.2698	91.395	5633.4	9
CP178226.1|PICI|R2|core|batch=002|record=CP178226.1_Lactococcus_lactis_strain_L-WY410_chromosome__complete_genome|start=1246427|end=1259895|strand=mixed	PICI	CP003132.1_2352993_2368188	4084	0.3032	4102	0.2699	91.061	5536.0	8
CP178226.1|PICI|R2|core|batch=002|record=CP178226.1_Lactococcus_lactis_strain_L-WY410_chromosome__complete_genome|start=1246427|end=1259895|strand=mixed	PICI	CP002094.1_2482743_2492765	3192	0.237	3183	0.3176	89.0	3931.0	5
CP178226.1|PICI|R2|core|batch=002|record=CP178226.1_Lactococcus_lactis_strain_L-WY410_chromosome__complete_genome|start=1246427|end=1259895|strand=mixed	PICI	CP000425.1_2115981_2128907	3086	0.2291	3080	0.2383	90.023	3982.0	6
CP178226.1|PICI|R2|core|batch=002|record=CP178226.1_Lactococcus_lactis_strain_L-WY410_chromosome__complete_genome|start=1246427|end=1259895|strand=mixed	PICI	CP002365.1_1723782_1733895	1410	0.1047	1414	0.1398	95.474	2253.0	3
CP178226.1|PICI|R2|core|batch=002|record=CP178226.1_Lactococcus_lactis_strain_L-WY410_chromosome__complete_genome|start=1246427|end=1259895|strand=mixed	PICI	AE005176.1_502595_517773	986	0.0732	985	0.0649	91.296	1344.0	2
CP178226.1|PICI|R3|core|batch=002|record=CP178226.1_Lactococcus_lactis_strain_L-WY410_chromosome__complete_genome|start=706161|end=719565|strand=mixed	PICI	AE005176.1_502595_517773	1006	0.075	1007	0.0663	91.107	1360.0	4
CP178226.1|PICI|R3|core|batch=002|record=CP178226.1_Lactococcus_lactis_strain_L-WY410_chromosome__complete_genome|start=706161|end=719565|strand=mixed	PICI	CP001834.1_2505680_2520561	937	0.0699	945	0.0635	87.933	1111.0	3
CP178226.1|PICI|R3|core|batch=002|record=CP178226.1_Lactococcus_lactis_strain_L-WY410_chromosome__complete_genome|start=706161|end=719565|strand=mixed	PICI	CP002365.1_1723782_1733895	593	0.0442	592	0.0585	92.101	835.0	3
CP178226.1|PICI|R3|core|batch=002|record=CP178226.1_Lactococcus_lactis_strain_L-WY410_chromosome__complete_genome|start=706161|end=719565|strand=mixed	PICI	CP003132.1_2352993_2368188	536	0.04	542	0.0357	79.273	364.0	1
CP178226.1|PICI|R3|core|batch=002|record=CP178226.1_Lactococcus_lactis_strain_L-WY410_chromosome__complete_genome|start=706161|end=719565|strand=mixed	PICI	CP006766.1_2464508_2479769	393	0.0293	393	0.0258	89.367	495.0	2
CP178226.1|PICI|R3|core|batch=002|record=CP178226.1_Lactococcus_lactis_strain_L-WY410_chromosome__complete_genome|start=706161|end=719565|strand=mixed	PICI	AM406671.1_32370_51783	354	0.0264	355	0.0183	81.513	289.4	2
CP178226.1|PICI|R3|core|batch=002|record=CP178226.1_Lactococcus_lactis_strain_L-WY410_chromosome__complete_genome|start=706161|end=719565|strand=mixed	PICI	CP000425.1_2115981_2128907	251	0.0187	252	0.0195	90.476	332.4	2
CP178226.1|PICI|R3|core|batch=002|record=CP178226.1_Lactococcus_lactis_strain_L-WY410_chromosome__complete_genome|start=706161|end=719565|strand=mixed	PICI	CP002094.1_2482743_2492765	224	0.0167	224	0.0223	91.964	315.4	2
CP184549.1|PICI|R1|core|batch=002|record=CP184549.1_Staphylococcus_aureus_strain_SCTW2019099_chromosome__complete_genome|start=1271567|end=1283365|strand=mixed	PICI	CP000255.1_881837_895809	2338	0.1982	2338	0.1673	97.776	4030.0	2
CP184549.1|PICI|R1|core|batch=002|record=CP184549.1_Staphylococcus_aureus_strain_SCTW2019099_chromosome__complete_genome|start=1271567|end=1283365|strand=mixed	PICI	SDLZ01000003.1_23159_39035	272	0.0231	272	0.0171	76.087	137.0	1
CP184549.1|PICI|R2|core|batch=002|record=CP184549.1_Staphylococcus_aureus_strain_SCTW2019099_chromosome__complete_genome|start=1281551|end=1296007|strand=mixed	PICI	CP000255.1_881837_895809	1480	0.1024	1480	0.1059	99.189	2667.0	1
CP184549.1|PICI|R2|core|batch=002|record=CP184549.1_Staphylococcus_aureus_strain_SCTW2019099_chromosome__complete_genome|start=1281551|end=1296007|strand=mixed	PICI	SDLZ01000003.1_23159_39035	272	0.0188	272	0.0171	76.087	137.0	1
CP184551.1|PICI|R1|core|batch=002|record=CP184551.1_Staphylococcus_aureus_strain_SCTW2019145_chromosome__complete_genome|start=2577817|end=2589615|strand=mixed	PICI	CP000255.1_881837_895809	2338	0.1982	2338	0.1673	97.776	4030.0	2
CP184551.1|PICI|R1|core|batch=002|record=CP184551.1_Staphylococcus_aureus_strain_SCTW2019145_chromosome__complete_genome|start=2577817|end=2589615|strand=mixed	PICI	SDLZ01000003.1_23159_39035	272	0.0231	272	0.0171	76.087	137.0	1
CP184551.1|PICI|R2|core|batch=002|record=CP184551.1_Staphylococcus_aureus_strain_SCTW2019145_chromosome__complete_genome|start=2565175|end=2579631|strand=mixed	PICI	CP000255.1_881837_895809	1480	0.1024	1480	0.1059	99.189	2667.0	1
CP184551.1|PICI|R2|core|batch=002|record=CP184551.1_Staphylococcus_aureus_strain_SCTW2019145_chromosome__complete_genome|start=2565175|end=2579631|strand=mixed	PICI	SDLZ01000003.1_23159_39035	272	0.0188	272	0.0171	76.087	137.0	1
FR821779.1|PICI|R1|core|batch=002|record=FR821779.1_Staphylococcus_aureus_subsp._aureus_LGA251_complete_genome_sequence|start=852047|end=862196|strand=mixed	PICI	CP000255.1_881837_895809	1845	0.1818	1846	0.1321	93.531	2745.4	4
FR821779.1|PICI|R1|core|batch=002|record=FR821779.1_Staphylococcus_aureus_subsp._aureus_LGA251_complete_genome_sequence|start=852047|end=862196|strand=mixed	PICI	SDLZ01000003.1_23159_39035	956	0.0942	955	0.0601	73.101	314.4	3
NC_000913.3|PICI|R1|core|batch=003|record=NC_000913.3_Escherichia_coli_str._K-12_substr._MG1655__complete_genome|start=2904747|end=2907941|strand=mixed	PICI	CP057584.1_1088918_1103260	3195	1.0	3195	0.2228	98.967	5718.0	1
